"","country_name","month_id","loss_SE_OPF_SE_s1","loss_SE_OPF_SE_s2","loss_SE_OPF_SE_s3","loss_SE_OPF_SE_s4","loss_SE_OPF_SE_s5","loss_SE_OPF_SE_s6","loss_SE_OPF_SE_s7","loss_SE_OPF_TADDA1_s1","loss_SE_OPF_TADDA1_s2","loss_SE_OPF_TADDA1_s3","loss_SE_OPF_TADDA1_s4","loss_SE_OPF_TADDA1_s5","loss_SE_OPF_TADDA1_s6","loss_SE_OPF_TADDA1_s7","loss_SE_No_Change_s1","loss_SE_No_Change_s2","loss_SE_No_Change_s3","loss_SE_No_Change_s4","loss_SE_No_Change_s5","loss_SE_No_Change_s6","loss_SE_No_Change_s7","loss_TADDA1_OPF_SE_s1","loss_TADDA1_OPF_SE_s2","loss_TADDA1_OPF_SE_s3","loss_TADDA1_OPF_SE_s4","loss_TADDA1_OPF_SE_s5","loss_TADDA1_OPF_SE_s6","loss_TADDA1_OPF_SE_s7","loss_TADDA1_OPF_TADDA1_s1","loss_TADDA1_OPF_TADDA1_s2","loss_TADDA1_OPF_TADDA1_s3","loss_TADDA1_OPF_TADDA1_s4","loss_TADDA1_OPF_TADDA1_s5","loss_TADDA1_OPF_TADDA1_s6","loss_TADDA1_OPF_TADDA1_s7","loss_TADDA1_No_Change_s1","loss_TADDA1_No_Change_s2","loss_TADDA1_No_Change_s3","loss_TADDA1_No_Change_s4","loss_TADDA1_No_Change_s5","loss_TADDA1_No_Change_s6","loss_TADDA1_No_Change_s7"
"11","Algeria",405,0.0014112311341363,0.00682573972238392,0.0376732755338115,0.0327642737294752,0.0158867859527974,0.0444050349550553,0.00715989126889707,0,0.023762432091206,0.0332411500717712,0.0332411500717712,0.033241150071771,0.242533088374278,0.0237624320912061,0,0.260942817895914,0.657607815572662,0.107914922017168,0.033241150071771,0.480453013918201,0.0402687280172637,0.037566356412837,0.0826180350915218,0.194096047187498,0.181009043225678,0.126042794132776,0.210725022137987,0.0846161407114333,0,0.154150679827259,0.182321556793955,0.182321556793955,0.182321556793954,0.492476485097794,0.154150679827259,0,0.510825623765991,0.810930216216329,0.328504066972036,0.182321556793954,0.693147180559945,0.200670695462152
"12","Algeria",406,1.08976495554015,1.12581847035546,1.03224432330065,0.818149631102213,0.841995716046492,0.945891421700712,0.788343798066333,1.20694896081258,1.20694896081258,1.56941505523333,0.839588705318475,0.839588705318483,0.839588705318475,0.367400612369833,1.20694896081258,1.20694896081258,2.59029039398023,0.0827609748101518,2.03666109253562,0.839588705318475,0.164401953893166,1.04391807894113,1.06104593225527,1.01599425357659,1.47335041050944,0.917603245442436,0.98084825719651,1.32230942495208,1.09861228866811,1.09861228866811,1.25276296849537,1.49689939129653,0.91629073187416,0.916290731874155,0.758806499032467,1.09861228866811,1.09861228866811,1.6094379124341,0.287682072451781,1.42711635564015,0.916290731874155,0.405465108108165
"13","Algeria",407,7.27101335771315,8.04106715719079,8.13849865873242,7.88348096792336,7.26990270815755,7.34064631964663,7.64151461990116,8.35424889884374,8.35424889884374,8.35424889884374,9.2691168738014,7.33353589168974,7.33353589168972,7.33353589168972,3.21040199556838,8.35424889884374,8.35424889884374,11.5681436290255,4.32407712526383,10.3611615759209,7.33353589168972,3.55320385633357,2.83567754816918,2.85280540148332,2.80775372280465,3.2651098797375,2.70936271467049,2.77260772642457,3.94098404656427,2.89037175789616,2.89037175789616,3.04452243772343,3.28865886052459,2.70805020110221,2.70805020110221,1.79175946922805,2.89037175789616,2.89037175789616,3.40119738166216,2.07944154167984,3.2188758248682,2.70805020110221
"14","Algeria",408,0.0748520131839955,0.380738511048309,0.571892897510964,0.598091659650155,0.530438633174774,0.380484392081488,0.396800684181912,0.395148846700789,0.657607815572661,0.657607815572662,0.657607815572662,0.931381135908294,0.395148846700795,0.395148846700788,4.32407712526383,0.0827609748101518,0.657607815572662,0.657607815572662,1.74703850052737,0,1.29831048570497,0.273590959616716,0.617040121100978,0.756236006489352,0.773363859803492,0.728312181124807,0.616834169028831,0.629921172990646,0.62860865942237,0.810930216216329,0.810930216216329,0.810930216216329,0.965080896043587,0.628608659422374,0.628608659422369,2.07944154167984,0.287682072451781,0.810930216216329,0.810930216216329,1.32175583998232,0,1.13943428318836
"15","Algeria",409,0.913728308697022,0.888880070112029,0.359226659631097,0.211746597790503,0.196276878555624,0.238225154675686,0.359473578939466,1.47961758503848,0.345493163436757,0.164401953893162,0.164401953893166,0.164401953893166,0.0631589418621589,0.345493163436752,1.47961758503848,10.8625406473132,2.26224881549328,0.164401953893166,0.164401953893166,0.011100838259683,1.47961758503848,0.95589136866959,0.942804364707774,0.599355203223511,0.466853527562119,0.443031464521002,0.488083143199687,0.599561155295659,1.21639532432449,0.58778666490212,0.40546510810816,0.405465108108165,0.405465108108165,0.251314428280906,0.587786664902116,1.21639532432449,3.29583686600433,1.50407739677627,0.405465108108165,0.405465108108165,0.105360515657826,1.21639532432449
"16","Algeria",410,1.70731550635853,1.54090813493858,1.5735700698508,2.55318653672732,3.01739571576553,3.07719347704833,2.9211644418823,3.2104019955684,0.96202602356354,2.59029039398023,3.2104019955684,3.21040199556838,3.21040199556838,3.78656630819649,4.82779584325033,0.96202602356354,1.20694896081258,0.480453013918201,3.21040199556838,3.21040199556838,5.30189811047842,1.3066428381002,1.45383716432153,1.25442021262845,2.45459156766546,1.73706525950107,1.75419311281521,1.70914143413654,1.79175946922806,0.980829253011726,1.6094379124341,2.84237175789616,1.79175946922805,1.79175946922805,1.94591014905532,2.19722457733622,0.980829253011726,1.09861228866811,0.693147180559945,1.79175946922805,1.79175946922805,2.30258509299405
"17","Algeria",411,0.156245541637529,0.0255022473167034,0.0506267370719611,0.0449087539268504,0.0173007473426034,0.0732937532438384,0.0828611020798753,0.235717839185121,0.105899738704635,0.235717839185118,0.0204778514506715,0.105899738704635,0.105899738704635,0.105899738704635,2.15014439931771,0.53419655014389,0.235717839185118,6.57896520634237,0.597822603266504,0.105899738704635,0.105899738704635,0.395279068048801,0.159694230693233,0.225003860126801,0.211916856164984,0.131532305319277,0.270728190707651,0.287856044021791,0.485507815781704,0.325422400434627,0.485507815781701,0.14310084364067,0.325422400434628,0.325422400434628,0.325422400434628,1.46633706879343,0.730887508542792,0.485507815781701,2.56494935746154,0.773189888233482,0.325422400434628,0.325422400434628
"18","Algeria",412,0.673888032482049,0.765366281403813,0.408662694855788,0.496428664927484,0.478158332179628,0.121132381022654,0.0436161878929205,0.229990339311873,0.931381135908287,0.023762432091206,0.931381135908293,0.113213566016879,0.0237624320912066,0.0237624320912058,0.229990339311873,3.78656630819646,0.0631589418621586,0.931381135908293,9.26911687380136,1.56941505523333,0.0237624320912058,1.11424059063021,0.874852148310681,0.639267310955119,0.704576940388687,0.691489936426864,0.348040774942612,0.215539099281212,0.479573080261886,0.965080896043584,0.154150679827259,0.965080896043587,0.33647223662121,0.15415067982726,0.154150679827258,0.479573080261886,1.94591014905531,0.251314428280906,0.965080896043587,3.04452243772342,1.25276296849537,0.154150679827258
"19","Algeria",413,0.207090776988531,0.172591828813487,0.220324193510083,0.054663470056088,0.0894678882102118,0.0818102024147442,0.00329755403950872,0.00549199153673673,0.00549199153673679,0.313169830106585,0.0631589418621589,0.313169830106584,0.00476001631601478,0.0631589418621589,0.164401953893166,0.00549199153673679,2.37297092417867,0.431359359419443,0.313169830106584,6.96462358899603,0.717913664216732,0.455072276664411,0.70877548252205,0.469387040202521,0.233802202846954,0.299111832280523,0.286024828318704,0.0574243331655555,0.0741079721537213,0.0741079721537217,0.559615787935424,0.251314428280906,0.559615787935423,0.0689928714869499,0.251314428280907,0.405465108108165,0.0741079721537217,1.54044504094715,0.656779536389071,0.559615787935423,2.63905732961526,0.847297860387203
"20","Algeria",414,1.11819825841921,1.17803403744674,1.26563245563183,1.14716524095908,1.70731550635853,1.54090813493858,1.5735700698508,2.22739220024774,2.15014439931769,2.15014439931771,0.96202602356354,3.2104019955684,0.96202602356354,2.59029039398023,2.37297092417867,3.78656630819646,2.15014439931771,0,4.82779584325033,0.96202602356354,1.20694896081258,1.05744893891819,1.08537276428273,1.12500331360927,1.07105800074463,1.3066428381002,1.45383716432153,1.25442021262845,1.49244504094715,1.46633706879342,1.46633706879343,0.980829253011726,1.79175946922806,0.980829253011726,1.6094379124341,1.54044504094715,1.94591014905531,1.46633706879343,0,2.19722457733622,0.980829253011726,1.09861228866811
"21","Algeria",415,0.0149976026391338,0.0058705762684055,0.0109293457488719,0.0207861597491821,0.00814122691744787,0.106154492228199,0.0678623109118501,0.0827609748101517,0.261750714464784,0.235717839185118,0.235717839185118,0,0.657607815572656,0,0.96202602356354,0.313169830106584,0.931381135908293,0.235717839185118,0.96202602356354,1.47961758503848,0,0.122464699563318,0.076619685906466,0.104543511271011,0.144174060597537,0.0902287477329031,0.325813585088465,0.2605039556549,0.287682072451781,0.511615787935423,0.485507815781701,0.485507815781701,0,0.810930216216325,0,0.980829253011726,0.559615787935423,0.965080896043587,0.485507815781701,0.980829253011726,1.21639532432449,0
"22","Algeria",416,3.95588835738349,3.82975836058034,4.64860001710096,4.7697907115127,4.94446634669137,4.70746916476036,5.78525222484522,4.32407712526383,3.2104019955684,6.71357808535296,6.57896520634233,6.57896520634237,4.32407712526381,8.35424889884377,4.32407712526383,1.20694896081258,6.96462358899603,9.26911687380136,6.57896520634237,1.20694896081258,10.8625406473132,1.98894151683339,2.76734139556493,2.1560612275863,2.18398505295084,2.22361560227738,3.19272829015737,2.40525512676831,2.07944154167984,2.436906649788,2.59105732961526,2.56494935746153,2.56494935746154,3.01227079469156,2.89037175789617,2.07944154167984,1.09861228866811,2.63905732961526,3.04452243772342,2.56494935746154,1.09861228866811,3.29583686600433
"23","Algeria",417,0.0018516986128517,0.00185169861285146,0.000122471695310916,0.0441634758077374,0.0566796598648675,0.0771203187492695,0.050068600412775,0.0178306328162453,0.0178306328162445,0.0237624320912058,0.416214884584446,0.383209541544204,0.383209541544204,0.0178306328162445,3.78656630819646,0.0178306328162445,0.717913664216732,0.480453013918201,1.20694896081258,0.383209541544204,0.717913664216732,0.043031367778072,0.0430313677780693,0.0110666930612047,0.210151078530988,0.238074903895534,0.27770545322206,0.223760140357426,0.133531392624526,0.133531392624523,0.154150679827258,0.645147180559945,0.619039208406224,0.619039208406224,0.133531392624523,1.94591014905531,0.133531392624523,0.847297860387203,0.693147180559945,1.09861228866811,0.619039208406224,0.847297860387203
"24","Algeria",418,0.179598453465659,0.167243174517871,0.167243174517872,0.194409062514947,0.058483705423633,0.0457575821552162,0.0303734035569078,0.204290552085027,0.101412778863316,0.101412778863316,0.367400612369831,0.0373115801937307,0.0279070672026481,0.0279070672026482,0.204290552085027,5.74990173930877,0.101412778863316,1.68813627285043,0.0581591376481519,0.41812669041901,0.0279070672026482,0.423790577367713,0.408953755964988,0.451453780811442,0.440918430681852,0.241834045212069,0.213910219847524,0.174279670520998,0.451985123743057,0.318453731118534,0.318453731118535,0.606135803570315,0.193162056816888,0.167054084663166,0.167054084663166,0.451985123743057,2.39789527279837,0.318453731118535,1.29928298413026,0.241162056816888,0.646627164925052,0.167054084663166
"25","Algeria",419,0.238182110593133,0.345520989122536,0.363183594289562,0.363183594289561,0.325678494116465,0.59254102870952,0.636310439833745,0.928526716987598,0.313169830106584,0.480453013918202,0.480453013918201,0.164401953893165,1.45145381025778,1.38922760040112,1.02333640450873,0.313169830106584,1.9218120556728,0.480453013918201,0.0827609748101518,1.56941505523333,2.74972035403624,0.488039046176771,0.587810334310767,0.602647155713492,0.602647155713491,0.570682480996627,0.769766866466413,0.797690691830954,0.96360091167848,0.559615787935423,0.693147180559946,0.693147180559945,0.405465108108164,1.20476296849537,1.17865499634164,1.01160091167848,0.559615787935423,1.38629436111989,0.693147180559945,0.287682072451781,1.25276296849537,1.65822807660353
"26","Algeria",420,0.24166779798755,0.274117027007629,0.179598453465659,0.167243174517871,0.167243174517872,0.194409062514947,0.058483705423633,0.204290552085027,0.002304,0.204290552085027,0.101412778863316,0.101412778863316,0.367400612369831,0.0373115801937307,1.02333640450873,0,0.204290552085027,5.74990173930877,0.101412778863316,1.68813627285043,0.0581591376481519,0.491597190784844,0.523561865501709,0.423790577367713,0.408953755964988,0.451453780811442,0.440918430681852,0.241834045212069,0.451985123743057,0.048,0.451985123743057,0.318453731118534,0.318453731118535,0.606135803570315,0.193162056816888,1.01160091167848,0,0.451985123743057,2.39789527279837,0.318453731118535,1.29928298413026,0.241162056816888
"27","Algeria",421,1.42704368285804,1.47173510969764,1.39520090223253,1.64085215490376,1.67908296191832,1.67908296191832,1.5972654134302,2.74481424113568,1.56941505523333,2.74481424113568,1.56941505523333,1.92181205567281,1.9218120556728,1.20694896081258,2.90616605799057,0.480453013918201,2.90616605799057,1.56941505523333,0.480453013918201,1.9218120556728,0.164401953893165,1.19458933649101,1.68515462234722,1.18118622673672,1.28095751487071,1.29579433627344,1.29579433627344,2.07419421500498,1.65674809223843,1.76437875643079,1.65674809223843,1.25276296849537,1.38629436111989,1.38629436111989,1.74375946922805,1.70474809223843,0.693147180559945,1.70474809223843,1.25276296849537,0.693147180559945,1.38629436111989,0.405465108108164
"28","Algeria",422,0.871096337804536,1.42704368285804,1.47173510969764,1.39520090223253,1.64085215490376,1.67908296191832,1.67908296191832,0.480453013918201,2.74481424113568,1.56941505523333,2.74481424113568,1.56941505523333,1.92181205567281,1.9218120556728,0,2.90616605799057,0.480453013918201,2.90616605799057,1.56941505523333,0.480453013918201,1.9218120556728,0.933325419028398,1.19458933649101,1.68515462234722,1.18118622673672,1.28095751487071,1.29579433627344,1.29579433627344,0.693147180559945,1.65674809223843,1.76437875643079,1.65674809223843,1.25276296849537,1.38629436111989,1.38629436111989,0,1.70474809223843,0.693147180559945,1.70474809223843,1.25276296849537,0.693147180559945,1.38629436111989
"29","Algeria",423,0.619312678101502,0.325757820103107,0.0957828594591372,0.084638225680745,0.104258707689515,0.0497824817015519,0.0433818332924289,1.20694896081257,0.657607815572655,0.0233083412528969,0.0631589418621588,0.0233083412528969,0.0631589418621586,0.0138728434884331,2.26224881549328,2.26224881549328,0.0402687280172633,0.657607815572662,0.0402687280172633,0.0631589418621586,4.82779584325033,0.786964216531795,0.570751977747871,0.309488060285267,0.290926495322693,0.322891170039558,0.223119881905562,0.208283060502838,1.09861228866811,0.810930216216325,0.152670695462151,0.251314428280906,0.152670695462151,0.251314428280906,0.117783035656384,1.50407739677627,1.50407739677627,0.200670695462151,0.810930216216329,0.200670695462151,0.251314428280906,2.19722457733622
"30","Algeria",424,1.69230165620025,2.02479519254518,1.45622322435887,0.89392643040394,0.859171903007676,0.919450733120006,0.738067670143234,0.568171930057738,3.00884082135353,2.09357454318149,0.233596358004403,0.787306959858818,0.233596358004403,0.787306959858811,0.404481711394023,4.57988318414164,4.57988318414164,0.18950182316365,2.0935745431815,0.18950182316365,0.787306959858811,1.91778113563513,1.4229529832518,1.20674074446787,1.40763558275268,0.926915262042694,1.43444180226126,0.859108648625559,0.823554838032765,1.73460105538811,1.44691898293632,0.483318071257845,0.887303195000907,0.483318071257845,0.887303195000903,0.635988766719997,2.14006616349627,2.14006616349627,0.435318071257845,1.44691898293633,0.435318071257845,0.887303195000903
"31","Algeria",425,3.64916856757701,3.97616414240162,4.4778799032841,3.60957412766652,2.68508863816906,2.62460231793161,2.72919359635897,2.49782338961043,2.09357454318149,5.8939614971489,4.57988318414166,1.3840704887347,2.49782338961042,1.3840704887347,0.480453013918201,1.76660236635174,8.02709785293823,8.02709785293823,1.27343382456019,4.57988318414164,1.27343382456019,3.07941223794254,2.61092831619507,2.11610016381175,1.89988792502782,2.10078276331263,1.62006244260263,2.12758898282121,2.41975357056175,1.51670201859271,2.42774823594806,2.14006616349627,1.17646525181779,1.58045037556085,1.17646525181779,0.693147180559945,1.32913594727994,2.83321334405622,2.83321334405622,1.12846525181779,2.14006616349627,1.12846525181779
"32","Algeria",426,0.00511838514481561,0.214703162691087,0.299332797591143,0.447803452837815,0.205180862499485,0.0367508164679607,0.0299786576252188,0.013872843488434,0.0178306328162445,3.25482160601443e-32,0.962026023563539,0.4804530139182,0.0731452206759368,0.0178306328162443,2.0935745431815,0.568171930057736,0.013872843488433,1.9218120556728,1.9218120556728,0.101412778863316,0.480453013918201,0.0715428902464501,0.463360726314917,0.547113148801181,0.669181180875415,0.452968942091491,0.191705024628883,0.173143459666309,0.117783035656388,0.133531392624523,1.80411241501588e-16,0.980829253011725,0.693147180559945,0.270453731118535,0.133531392624522,1.44691898293633,0.75377180237638,0.117783035656384,1.38629436111989,1.38629436111989,0.318453731118535,0.693147180559945
"33","Algeria",427,0.379852631143702,0.398361277044294,1.04648094870777,1.22484893941013,1.5099419905587,1.02532783548367,0.564482963392289,0.313169830106584,0.195216180986471,0.480453013918201,0.313169830106584,2.37297092417865,1.56941505523332,0.0836146951025732,0.313169830106584,0.787306959858811,0.0376965579435975,0.195216180986471,3.78656630819646,3.78656630819646,0.0581591376481519,0.625027925622882,0.631158678181877,1.02297651425034,1.72362512119417,1.22879696881084,1.01258473002691,1.21347956831172,0.559615787935423,0.441832752279039,0.693147180559945,0.629398823591807,1.54044504094715,1.25276296849536,0.289162056816888,0.559615787935423,0.887303195000903,0.194156014440958,0.441832752279039,1.94591014905531,1.94591014905531,0.241162056816888
"34","Algeria",428,0.347540990379393,0.379852631143702,0.398361277044294,1.04648094870777,1.22484893941013,1.5099419905587,1.02532783548367,0.0581591376481518,0.313169830106584,0.195216180986471,0.480453013918201,0.313169830106584,2.37297092417865,1.56941505523332,0,0.313169830106584,0.787306959858811,0.0376965579435975,0.195216180986471,3.78656630819646,3.78656630819646,0.589526072688387,0.625027925622882,0.631158678181877,1.02297651425034,1.72362512119417,1.22879696881084,1.01258473002691,0.241162056816888,0.559615787935423,0.441832752279039,0.693147180559945,0.629398823591807,1.54044504094715,1.25276296849536,0,0.559615787935423,0.887303195000903,0.194156014440958,0.441832752279039,1.94591014905531,1.94591014905531
"35","Algeria",429,1.18835039414212,0.90424688419431,0.854003659516797,0.826801689510894,0.26777367612177,0.188109659051572,0.0971245208662792,2.22739220024774,1.68813627285044,0.96202602356354,1.20694896081258,0.717913664216739,0.962026023563541,2.49600520792586e-31,2.37297092417867,2.37297092417867,0.96202602356354,5.89396149714887,3.00884082135354,1.20694896081258,0.164401953893165,1.09011485364714,0.950918968258763,0.924123184167996,0.90928636276527,0.517468526696813,0.433716104210545,0.311648072136311,1.49244504094715,1.29928298413026,0.980829253011726,1.09861228866811,0.847297860387207,0.980829253011726,4.9960036108132e-16,1.54044504094715,1.54044504094715,0.980829253011726,2.42774823594805,1.73460105538811,1.09861228866811,0.405465108108164
"36","Algeria",430,0.0638082236095299,0.157583333476258,0.0664462945334435,0.0533499142427466,0.0467161460843888,0.0308629894231639,0.0673044833758082,0.0827609748101518,0.638877069619561,0.367400612369832,0.0827609748101518,0.164401953893168,0.0237624320912056,0.0827609748101519,0.480453013918201,0.717913664216732,0.717913664216732,0.0827609748101518,3.00884082135354,1.08462617339459,0.164401953893166,0.252602897072717,0.39696767308719,0.257771787698816,0.230976003608051,0.21613918220533,0.175678653863137,0.2594310763494,0.287682072451781,0.799297860387203,0.606135803570315,0.287682072451781,0.405465108108168,0.154150679827257,0.287682072451781,0.693147180559945,0.847297860387203,0.847297860387203,0.287682072451781,1.73460105538811,1.04145387482816,0.405465108108165
"37","Algeria",431,0.310240629394631,0.189159280571223,0.335576011856293,0.193682151866835,0.170814873434249,0.158770960523852,4.41281593483373e-05,0.220903411504163,0.220903411504163,0.96357668018708,0.621665009112596,0.220903411504162,0.345493163436755,0.113213566016884,0.0332411500717714,0.260942817895913,1.06011614423647,1.06011614423647,0.220903411504162,3.67459230109489,1.49762630704191,0.883663415087859,0.434924453866672,0.579289229881147,0.440093344492773,0.413297560402005,0.39846073899928,0.00664290293082304,0.709685701697517,0.470003629245736,0.98161941718116,0.788457360364272,0.470003629245735,0.587786664902118,0.336472236621217,0.182321556793955,0.51082562376599,1.02961941718116,1.02961941718116,0.470003629245735,1.91692261218206,1.22377543162212
