"";"month_id";"month";"year";"fatalities";"log_change_s1";"log_change_s2";"log_change_s3";"log_change_s4";"log_change_s5";"log_change_s6";"log_change_s7"
"13793";326;2;2007;0;0;0;0;0;0;0;0
"13794";327;3;2007;0;0;0;0;0;0;0;0
"13795";328;4;2007;0;0;0;0;0;0;0;0
"13796";329;5;2007;0;0;0;0;0;0;0;0
"13797";330;6;2007;0;0;0;0;0;0;0;0
"13798";331;7;2007;0;0;0;0;0;0;0;0
"13799";332;8;2007;0;0;0;0;0;0;0;0
"13800";333;9;2007;0;0;0;0;0;0;0;0
"13801";334;10;2007;0;0;0;0;0;0;0;0
"13802";335;11;2007;0;0;0;0;0;0;0;0
"13803";336;12;2007;0;0;0;0;0;0;0;0
"13804";337;1;2008;0;0;0;0;0;0;0;0
"13805";338;2;2008;0;0;0;0;0;0;0;0
"13806";339;3;2008;0;0;0;0;0;0;0;0
"13807";340;4;2008;0;0;0;0;0;0;0;0
"13808";341;5;2008;0;0;0;0;0;0;0;0
"13809";342;6;2008;0;0;0;0;0;0;0;0
"13810";343;7;2008;0;0;0;0;0;0;0;0
"13811";344;8;2008;0;0;0;0;0;0;0;0
"13812";345;9;2008;0;0;0;0;0;0;0;0
"13813";346;10;2008;0;0;0;0;0;0;0;0
"13814";347;11;2008;0;0;0;0;0;0;0;0
"13815";348;12;2008;0;0;0;0;0;0;0;0
"13816";349;1;2009;0;0;0;0;0;0;0;0
"13817";350;2;2009;0;0;0;0;0;0;0;0
"13818";351;3;2009;0;0;0;0;0;0;0;0
"13819";352;4;2009;0;0;0;0;0;0;0;0
"13820";353;5;2009;0;0;0;0;0;0;0;0
"13821";354;6;2009;0;0;0;0;0;0;0;0
"13822";355;7;2009;0;0;0;0;0;0;0;0
"13823";356;8;2009;0;0;0;0;0;0;0;0
"13824";357;9;2009;0;0;0;0;0;0;0;0
"13825";358;10;2009;0;0;0;0;0;0;0;0
"13826";359;11;2009;0;0;0;0;0;0;0;0
"13827";360;12;2009;0;0;0;0;0;0;0;0
"13828";361;1;2010;0;0;0;0;0;0;0;0
"13829";362;2;2010;0;0;0;0;0;0;0;0
"13830";363;3;2010;0;0;0;0;0;0;0;0
"13831";364;4;2010;0;0;0;0;0;0;0;0
"13832";365;5;2010;0;0;0;0;0;0;0;0
"13833";366;6;2010;0;0;0;0;0;0;0;0
"13834";367;7;2010;0;0;0;0;0;0;0;0
"13835";368;8;2010;0;0;0;0;0;0;0;0
"13836";369;9;2010;0;0;0;0;0;0;0;0
"13837";370;10;2010;0;0;0;0;0;0;0;0
"13838";371;11;2010;0;0;0;0;0;0;0;0
"13839";372;12;2010;0;0;0;0;0;0;0;0
"13840";373;1;2011;0;0;0;0;0;0;0;0
"13841";374;2;2011;0;0;0;0;0;0;0;0
"13842";375;3;2011;0;0;0;0;0;0;0;0
"13843";376;4;2011;0;0;0;0;0;0;0;0
"13844";377;5;2011;0;0;0;0;0;0;0;0
"13845";378;6;2011;0;0;0;0;0;0;0;0
"13846";379;7;2011;0;0;0;0;0;0;0;0
"13847";380;8;2011;0;0;0;0;0;0;0;0
"13848";381;9;2011;0;0;0;0;0;0;0;0
"13849";382;10;2011;0;0;0;0;0;0;0;0
"13850";383;11;2011;0;0;0;0;0;0;0;0
"13851";384;12;2011;0;0;0;0;0;0;0;0
"13852";385;1;2012;0;0;0;0;0;0;0;0
"13853";386;2;2012;0;0;0;0;0;0;0;0
"13854";387;3;2012;0;0;0;0;0;0;0;0
"13855";388;4;2012;0;0;0;0;0;0;0;0
"13856";389;5;2012;0;0;0;0;0;0;0;0
"13857";390;6;2012;0;0;0;0;0;0;0;0
"13858";391;7;2012;0;0;0;0;0;0;0;0
"13859";392;8;2012;0;0;0;0;0;0;0;0
"13860";393;9;2012;0;0;0;0;0;0;0;0
"13861";394;10;2012;0;0;0;0;0;0;0;0
"13862";395;11;2012;0;0;0;0;0;0;0;0
"13863";396;12;2012;0;0;0;0;0;0;0;0
"13864";397;1;2013;0;0;0;0;0;0;0;0
"13865";398;2;2013;0;0;0;0;0;0;0;0
"13866";399;3;2013;0;0;0;0;0;0;0;0
"13867";400;4;2013;0;0;0;0;0;0;0;0
"13868";401;5;2013;0;0;0;0;0;0;0;0
"13869";402;6;2013;0;0;0;0;0;0;0;0
"13870";403;7;2013;0;0;0;0;0;0;0;0
"13871";404;8;2013;0;0;0;0;0;0;0;0
"13872";405;9;2013;0;0;0;0;0;0;0;0
"13873";406;10;2013;0;0;0;0;0;0;0;0
"13874";407;11;2013;0;0;0;0;0;0;0;0
"13875";408;12;2013;0;0;0;0;0;0;0;0
"13876";409;1;2014;0;0;0;0;0;0;0;0
"13877";410;2;2014;0;0;0;0;0;0;0;0
"13878";411;3;2014;0;0;0;0;0;0;0;0
"13879";412;4;2014;0;0;0;0;0;0;0;0
"13880";413;5;2014;0;0;0;0;0;0;0;0
"13881";414;6;2014;0;0;0;0;0;0;0;0
"13882";415;7;2014;0;0;0;0;0;0;0;0
"13883";416;8;2014;0;0;0;0;0;0;0;0
"13884";417;9;2014;0;0;0;0;0;0;0;0
"13885";418;10;2014;0;0;0;0;0;0;0;0
"13886";419;11;2014;0;0;0;0;0;0;0;0
"13887";420;12;2014;0;0;0;0;0;0;0;0
"13888";421;1;2015;0;0;0;0;0;0;0;0
"13889";422;2;2015;0;0;0;0;0;0;0;0
"13890";423;3;2015;0;0;0;0;0;0;0;0
"13891";424;4;2015;0;0;0;0;0;0;0;0
"13892";425;5;2015;0;0;0;0;0;0;0;0
"13893";426;6;2015;0;0;0;0;0;0;0;0
"13894";427;7;2015;0;0;0;0;0;0;0;0
"13895";428;8;2015;0;0;0;0;0;0;0;0
"13896";429;9;2015;0;0;0;0;0;0;0;0
"13897";430;10;2015;0;0;0;0;0;0;0;0
"13898";431;11;2015;0;0;0;0;0;0;0;0
"13899";432;12;2015;0;0;0;0;0;0;0;0
"13900";433;1;2016;0;0;0;0;0;0;0;0
"13901";434;2;2016;0;0;0;0;0;0;0;0
"13902";435;3;2016;0;0;0;0;0;0;0;0
"13903";436;4;2016;0;0;0;0;0;0;0;0
"13904";437;5;2016;0;0;0;0;0;0;0;0
"13905";438;6;2016;0;0;0;0;0;0;0;0
"13906";439;7;2016;0;0;0;0;0;0;0;0
"13907";440;8;2016;0;0;0;0;0;0;0;0
"13908";441;9;2016;0;0;0;0;0;0;0;0
"13909";442;10;2016;0;0;0;0;0;0;0;0
"13910";443;11;2016;0;0;0;0;0;0;0;0
"13911";444;12;2016;0;0;0;0;0;0;0;0
"13912";445;1;2017;0;0;0;0;0;0;0;0
"13913";446;2;2017;0;0;0;0;0;0;0;0
"13914";447;3;2017;0;0;0;0;0;0;0;0
"13915";448;4;2017;0;0;0;0;0;0;0;0
"13916";449;5;2017;0;0;0;0;0;0;0;0
"13917";450;6;2017;0;0;0;0;0;0;0;0
"13918";451;7;2017;0;0;0;0;0;0;0;0
"13919";452;8;2017;0;0;0;0;0;0;0;0
"13920";453;9;2017;0;0;0;0;0;0;0;0
"13921";454;10;2017;0;0;0;0;0;0;0;0
"13922";455;11;2017;0;0;0;0;0;0;0;0
"13923";456;12;2017;0;0;0;0;0;0;0;0
"13924";457;1;2018;0;0;0;0;0;0;0;0
"13925";458;2;2018;0;0;0;0;0;0;0;0
"13926";459;3;2018;0;0;0;0;0;0;0;0
"13927";460;4;2018;0;0;0;0;0;0;0;0
"13928";461;5;2018;0;0;0;0;0;0;0;0
"13929";462;6;2018;0;0;0;0;0;0;0;0
"13930";463;7;2018;0;0;0;0;0;0;0;0
"13931";464;8;2018;0;0;0;0;0;0;0;0
"13932";465;9;2018;0;0;0;0;0;0;0;0
"13933";466;10;2018;0;0;0;0;0;0;0;0
"13934";467;11;2018;0;0;0;0;0;0;0;0
"13935";468;12;2018;0;0;0;0;0;0;0;0
"13936";469;1;2019;0;0;0;0;0;0;0;0
"13937";470;2;2019;0;0;0;0;0;0;0;0
"13938";471;3;2019;0;0;0;0;0;0;0;0
"13939";472;4;2019;0;0;0;0;0;0;0;0
"13940";473;5;2019;0;0;0;0;0;0;0;0
"13941";474;6;2019;0;0;0;0;0;0;0;0
"13942";475;7;2019;0;0;0;0;0;0;0;0
"13943";476;8;2019;0;0;0;0;0;0;0;0
"13944";477;9;2019;0;0;0;0;0;0;0;0
"13945";478;10;2019;0;0;0;0;0;0;0;0
"13946";479;11;2019;0;0;0;0;0;0;0;0
"13947";480;12;2019;0;0;0;0;0;0;0;0
"13948";481;1;2020;0;0;0;0;0;0;0;0
"13949";482;2;2020;0;0;0;0;0;0;0;0
"13950";483;3;2020;0;0;0;0;0;0;0;0
"13951";484;4;2020;0;0;0;0;0;0;0;0
"13952";485;5;2020;0;0;0;0;0;0;0;0
"13953";486;6;2020;0;0;0;0;0;0;0;0
"13954";487;7;2020;0;0;0;0;0;0;0;0
"13955";488;8;2020;0;0;0;0;0;0;0;0
"13956";489;9;2020;0;0;0;0;0;0;0;0
"13957";490;10;2020;0;0;0;0;0;0;0;0
"13958";491;11;2020;0;0;0;0;0;0;0;0
"13959";492;12;2020;4;1,6094379124341;1,6094379124341;1,6094379124341;1,6094379124341;1,6094379124341;1,6094379124341;1,6094379124341
