"";"month_id";"month";"year";"fatalities";"log_change_s1";"log_change_s2";"log_change_s3";"log_change_s4";"log_change_s5";"log_change_s6";"log_change_s7"
"3144";147;3;1992;0;0;0;0;0;0;0;0
"3145";148;4;1992;0;0;0;0;0;0;0;0
"3146";149;5;1992;0;0;0;0;0;0;0;0
"3147";150;6;1992;0;0;0;0;0;0;0;0
"3148";151;7;1992;0;0;0;0;0;0;0;0
"3149";152;8;1992;0;0;0;0;0;0;0;0
"3150";153;9;1992;0;0;0;0;0;0;0;0
"3151";154;10;1992;0;0;0;0;0;0;0;0
"3152";155;11;1992;0;0;0;0;0;0;0;0
"3153";156;12;1992;0;0;0;0;0;0;0;0
"3154";157;1;1993;0;0;0;0;0;0;0;0
"3155";158;2;1993;0;0;0;0;0;0;0;0
"3156";159;3;1993;0;0;0;0;0;0;0;0
"3157";160;4;1993;0;0;0;0;0;0;0;0
"3158";161;5;1993;0;0;0;0;0;0;0;0
"3159";162;6;1993;0;0;0;0;0;0;0;0
"3160";163;7;1993;0;0;0;0;0;0;0;0
"3161";164;8;1993;0;0;0;0;0;0;0;0
"3162";165;9;1993;0;0;0;0;0;0;0;0
"3163";166;10;1993;0;0;0;0;0;0;0;0
"3164";167;11;1993;0;0;0;0;0;0;0;0
"3165";168;12;1993;0;0;0;0;0;0;0;0
"3166";169;1;1994;0;0;0;0;0;0;0;0
"3167";170;2;1994;0;0;0;0;0;0;0;0
"3168";171;3;1994;0;0;0;0;0;0;0;0
"3169";172;4;1994;0;0;0;0;0;0;0;0
"3170";173;5;1994;0;0;0;0;0;0;0;0
"3171";174;6;1994;0;0;0;0;0;0;0;0
"3172";175;7;1994;0;0;0;0;0;0;0;0
"3173";176;8;1994;0;0;0;0;0;0;0;0
"3174";177;9;1994;0;0;0;0;0;0;0;0
"3175";178;10;1994;0;0;0;0;0;0;0;0
"3176";179;11;1994;0;0;0;0;0;0;0;0
"3177";180;12;1994;0;0;0;0;0;0;0;0
"3178";181;1;1995;0;0;0;0;0;0;0;0
"3179";182;2;1995;0;0;0;0;0;0;0;0
"3180";183;3;1995;0;0;0;0;0;0;0;0
"3181";184;4;1995;0;0;0;0;0;0;0;0
"3182";185;5;1995;0;0;0;0;0;0;0;0
"3183";186;6;1995;0;0;0;0;0;0;0;0
"3184";187;7;1995;0;0;0;0;0;0;0;0
"3185";188;8;1995;0;0;0;0;0;0;0;0
"3186";189;9;1995;0;0;0;0;0;0;0;0
"3187";190;10;1995;0;0;0;0;0;0;0;0
"3188";191;11;1995;0;0;0;0;0;0;0;0
"3189";192;12;1995;0;0;0;0;0;0;0;0
"3190";193;1;1996;0;0;0;0;0;0;0;0
"3191";194;2;1996;0;0;0;0;0;0;0;0
"3192";195;3;1996;0;0;0;0;0;0;0;0
"3193";196;4;1996;0;0;0;0;0;0;0;0
"3194";197;5;1996;0;0;0;0;0;0;0;0
"3195";198;6;1996;0;0;0;0;0;0;0;0
"3196";199;7;1996;0;0;0;0;0;0;0;0
"3197";200;8;1996;0;0;0;0;0;0;0;0
"3198";201;9;1996;0;0;0;0;0;0;0;0
"3199";202;10;1996;0;0;0;0;0;0;0;0
"3200";203;11;1996;0;0;0;0;0;0;0;0
"3201";204;12;1996;0;0;0;0;0;0;0;0
"3202";205;1;1997;0;0;0;0;0;0;0;0
"3203";206;2;1997;0;0;0;0;0;0;0;0
"3204";207;3;1997;0;0;0;0;0;0;0;0
"3205";208;4;1997;0;0;0;0;0;0;0;0
"3206";209;5;1997;0;0;0;0;0;0;0;0
"3207";210;6;1997;0;0;0;0;0;0;0;0
"3208";211;7;1997;0;0;0;0;0;0;0;0
"3209";212;8;1997;0;0;0;0;0;0;0;0
"3210";213;9;1997;0;0;0;0;0;0;0;0
"3211";214;10;1997;0;0;0;0;0;0;0;0
"3212";215;11;1997;0;0;0;0;0;0;0;0
"3213";216;12;1997;0;0;0;0;0;0;0;0
"3214";217;1;1998;0;0;0;0;0;0;0;0
"3215";218;2;1998;0;0;0;0;0;0;0;0
"3216";219;3;1998;0;0;0;0;0;0;0;0
"3217";220;4;1998;0;0;0;0;0;0;0;0
"3218";221;5;1998;0;0;0;0;0;0;0;0
"3219";222;6;1998;0;0;0;0;0;0;0;0
"3220";223;7;1998;0;0;0;0;0;0;0;0
"3221";224;8;1998;0;0;0;0;0;0;0;0
"3222";225;9;1998;0;0;0;0;0;0;0;0
"3223";226;10;1998;0;0;0;0;0;0;0;0
"3224";227;11;1998;0;0;0;0;0;0;0;0
"3225";228;12;1998;0;0;0;0;0;0;0;0
"3226";229;1;1999;0;0;0;0;0;0;0;0
"3227";230;2;1999;0;0;0;0;0;0;0;0
"3228";231;3;1999;0;0;0;0;0;0;0;0
"3229";232;4;1999;0;0;0;0;0;0;0;0
"3230";233;5;1999;0;0;0;0;0;0;0;0
"3231";234;6;1999;0;0;0;0;0;0;0;0
"3232";235;7;1999;0;0;0;0;0;0;0;0
"3233";236;8;1999;0;0;0;0;0;0;0;0
"3234";237;9;1999;0;0;0;0;0;0;0;0
"3235";238;10;1999;0;0;0;0;0;0;0;0
"3236";239;11;1999;0;0;0;0;0;0;0;0
"3237";240;12;1999;0;0;0;0;0;0;0;0
"3238";241;1;2000;0;0;0;0;0;0;0;0
"3239";242;2;2000;0;0;0;0;0;0;0;0
"3240";243;3;2000;0;0;0;0;0;0;0;0
"3241";244;4;2000;0;0;0;0;0;0;0;0
"3242";245;5;2000;0;0;0;0;0;0;0;0
"3243";246;6;2000;0;0;0;0;0;0;0;0
"3244";247;7;2000;0;0;0;0;0;0;0;0
"3245";248;8;2000;0;0;0;0;0;0;0;0
"3246";249;9;2000;0;0;0;0;0;0;0;0
"3247";250;10;2000;0;0;0;0;0;0;0;0
"3248";251;11;2000;0;0;0;0;0;0;0;0
"3249";252;12;2000;0;0;0;0;0;0;0;0
"3250";253;1;2001;0;0;0;0;0;0;0;0
"3251";254;2;2001;0;0;0;0;0;0;0;0
"3252";255;3;2001;0;0;0;0;0;0;0;0
"3253";256;4;2001;0;0;0;0;0;0;0;0
"3254";257;5;2001;0;0;0;0;0;0;0;0
"3255";258;6;2001;0;0;0;0;0;0;0;0
"3256";259;7;2001;0;0;0;0;0;0;0;0
"3257";260;8;2001;0;0;0;0;0;0;0;0
"3258";261;9;2001;0;0;0;0;0;0;0;0
"3259";262;10;2001;0;0;0;0;0;0;0;0
"3260";263;11;2001;0;0;0;0;0;0;0;0
"3261";264;12;2001;0;0;0;0;0;0;0;0
"3262";265;1;2002;0;0;0;0;0;0;0;0
"3263";266;2;2002;0;0;0;0;0;0;0;0
"3264";267;3;2002;0;0;0;0;0;0;0;0
"3265";268;4;2002;0;0;0;0;0;0;0;0
"3266";269;5;2002;0;0;0;0;0;0;0;0
"3267";270;6;2002;0;0;0;0;0;0;0;0
"3268";271;7;2002;0;0;0;0;0;0;0;0
"3269";272;8;2002;0;0;0;0;0;0;0;0
"3270";273;9;2002;0;0;0;0;0;0;0;0
"3271";274;10;2002;0;0;0;0;0;0;0;0
"3272";275;11;2002;0;0;0;0;0;0;0;0
"3273";276;12;2002;0;0;0;0;0;0;0;0
"3274";277;1;2003;0;0;0;0;0;0;0;0
"3275";278;2;2003;0;0;0;0;0;0;0;0
"3276";279;3;2003;0;0;0;0;0;0;0;0
"3277";280;4;2003;0;0;0;0;0;0;0;0
"3278";281;5;2003;0;0;0;0;0;0;0;0
"3279";282;6;2003;0;0;0;0;0;0;0;0
"3280";283;7;2003;0;0;0;0;0;0;0;0
"3281";284;8;2003;0;0;0;0;0;0;0;0
"3282";285;9;2003;0;0;0;0;0;0;0;0
"3283";286;10;2003;0;0;0;0;0;0;0;0
"3284";287;11;2003;0;0;0;0;0;0;0;0
"3285";288;12;2003;0;0;0;0;0;0;0;0
"3286";289;1;2004;0;0;0;0;0;0;0;0
"3287";290;2;2004;0;0;0;0;0;0;0;0
"3288";291;3;2004;0;0;0;0;0;0;0;0
"3289";292;4;2004;0;0;0;0;0;0;0;0
"3290";293;5;2004;0;0;0;0;0;0;0;0
"3291";294;6;2004;0;0;0;0;0;0;0;0
"3292";295;7;2004;0;0;0;0;0;0;0;0
"3293";296;8;2004;0;0;0;0;0;0;0;0
"3294";297;9;2004;0;0;0;0;0;0;0;0
"3295";298;10;2004;0;0;0;0;0;0;0;0
"3296";299;11;2004;0;0;0;0;0;0;0;0
"3297";300;12;2004;0;0;0;0;0;0;0;0
"3298";301;1;2005;0;0;0;0;0;0;0;0
"3299";302;2;2005;0;0;0;0;0;0;0;0
"3300";303;3;2005;0;0;0;0;0;0;0;0
"3301";304;4;2005;0;0;0;0;0;0;0;0
"3302";305;5;2005;0;0;0;0;0;0;0;0
"3303";306;6;2005;0;0;0;0;0;0;0;0
"3304";307;7;2005;0;0;0;0;0;0;0;0
"3305";308;8;2005;0;0;0;0;0;0;0;0
"3306";309;9;2005;0;0;0;0;0;0;0;0
"3307";310;10;2005;0;0;0;0;0;0;0;0
"3308";311;11;2005;0;0;0;0;0;0;0;0
"3309";312;12;2005;0;0;0;0;0;0;0;0
"3310";313;1;2006;0;0;0;0;0;0;0;0
"3311";314;2;2006;0;0;0;0;0;0;0;0
"3312";315;3;2006;0;0;0;0;0;0;0;0
"3313";316;4;2006;0;0;0;0;0;0;0;0
"3314";317;5;2006;0;0;0;0;0;0;0;0
"3315";318;6;2006;0;0;0;0;0;0;0;0
"3316";319;7;2006;0;0;0;0;0;0;0;0
"3317";320;8;2006;0;0;0;0;0;0;0;0
"3318";321;9;2006;0;0;0;0;0;0;0;0
"3319";322;10;2006;0;0;0;0;0;0;0;0
"3320";323;11;2006;0;0;0;0;0;0;0;0
"3321";324;12;2006;0;0;0;0;0;0;0;0
"3322";325;1;2007;0;0;0;0;0;0;0;0
"3323";326;2;2007;0;0;0;0;0;0;0;0
"3324";327;3;2007;0;0;0;0;0;0;0;0
"3325";328;4;2007;0;0;0;0;0;0;0;0
"3326";329;5;2007;0;0;0;0;0;0;0;0
"3327";330;6;2007;0;0;0;0;0;0;0;0
"3328";331;7;2007;0;0;0;0;0;0;0;0
"3329";332;8;2007;0;0;0;0;0;0;0;0
"3330";333;9;2007;0;0;0;0;0;0;0;0
"3331";334;10;2007;0;0;0;0;0;0;0;0
"3332";335;11;2007;0;0;0;0;0;0;0;0
"3333";336;12;2007;0;0;0;0;0;0;0;0
"3334";337;1;2008;0;0;0;0;0;0;0;0
"3335";338;2;2008;0;0;0;0;0;0;0;0
"3336";339;3;2008;0;0;0;0;0;0;0;0
"3337";340;4;2008;0;0;0;0;0;0;0;0
"3338";341;5;2008;0;0;0;0;0;0;0;0
"3339";342;6;2008;0;0;0;0;0;0;0;0
"3340";343;7;2008;0;0;0;0;0;0;0;0
"3341";344;8;2008;0;0;0;0;0;0;0;0
"3342";345;9;2008;0;0;0;0;0;0;0;0
"3343";346;10;2008;0;0;0;0;0;0;0;0
"3344";347;11;2008;0;0;0;0;0;0;0;0
"3345";348;12;2008;0;0;0;0;0;0;0;0
"3346";349;1;2009;0;0;0;0;0;0;0;0
"3347";350;2;2009;0;0;0;0;0;0;0;0
"3348";351;3;2009;0;0;0;0;0;0;0;0
"3349";352;4;2009;0;0;0;0;0;0;0;0
"3350";353;5;2009;0;0;0;0;0;0;0;0
"3351";354;6;2009;0;0;0;0;0;0;0;0
"3352";355;7;2009;0;0;0;0;0;0;0;0
"3353";356;8;2009;0;0;0;0;0;0;0;0
"3354";357;9;2009;0;0;0;0;0;0;0;0
"3355";358;10;2009;0;0;0;0;0;0;0;0
"3356";359;11;2009;0;0;0;0;0;0;0;0
"3357";360;12;2009;0;0;0;0;0;0;0;0
"3358";361;1;2010;0;0;0;0;0;0;0;0
"3359";362;2;2010;0;0;0;0;0;0;0;0
"3360";363;3;2010;0;0;0;0;0;0;0;0
"3361";364;4;2010;0;0;0;0;0;0;0;0
"3362";365;5;2010;0;0;0;0;0;0;0;0
"3363";366;6;2010;0;0;0;0;0;0;0;0
"3364";367;7;2010;0;0;0;0;0;0;0;0
"3365";368;8;2010;0;0;0;0;0;0;0;0
"3366";369;9;2010;0;0;0;0;0;0;0;0
"3367";370;10;2010;0;0;0;0;0;0;0;0
"3368";371;11;2010;0;0;0;0;0;0;0;0
"3369";372;12;2010;0;0;0;0;0;0;0;0
"3370";373;1;2011;0;0;0;0;0;0;0;0
"3371";374;2;2011;0;0;0;0;0;0;0;0
"3372";375;3;2011;0;0;0;0;0;0;0;0
"3373";376;4;2011;0;0;0;0;0;0;0;0
"3374";377;5;2011;0;0;0;0;0;0;0;0
"3375";378;6;2011;0;0;0;0;0;0;0;0
"3376";379;7;2011;0;0;0;0;0;0;0;0
"3377";380;8;2011;0;0;0;0;0;0;0;0
"3378";381;9;2011;0;0;0;0;0;0;0;0
"3379";382;10;2011;0;0;0;0;0;0;0;0
"3380";383;11;2011;0;0;0;0;0;0;0;0
"3381";384;12;2011;0;0;0;0;0;0;0;0
"3382";385;1;2012;0;0;0;0;0;0;0;0
"3383";386;2;2012;0;0;0;0;0;0;0;0
"3384";387;3;2012;0;0;0;0;0;0;0;0
"3385";388;4;2012;0;0;0;0;0;0;0;0
"3386";389;5;2012;0;0;0;0;0;0;0;0
"3387";390;6;2012;0;0;0;0;0;0;0;0
"3388";391;7;2012;0;0;0;0;0;0;0;0
"3389";392;8;2012;0;0;0;0;0;0;0;0
"3390";393;9;2012;0;0;0;0;0;0;0;0
"3391";394;10;2012;0;0;0;0;0;0;0;0
"3392";395;11;2012;0;0;0;0;0;0;0;0
"3393";396;12;2012;0;0;0;0;0;0;0;0
"3394";397;1;2013;0;0;0;0;0;0;0;0
"3395";398;2;2013;0;0;0;0;0;0;0;0
"3396";399;3;2013;0;0;0;0;0;0;0;0
"3397";400;4;2013;0;0;0;0;0;0;0;0
"3398";401;5;2013;0;0;0;0;0;0;0;0
"3399";402;6;2013;0;0;0;0;0;0;0;0
"3400";403;7;2013;0;0;0;0;0;0;0;0
"3401";404;8;2013;0;0;0;0;0;0;0;0
"3402";405;9;2013;0;0;0;0;0;0;0;0
"3403";406;10;2013;0;0;0;0;0;0;0;0
"3404";407;11;2013;0;0;0;0;0;0;0;0
"3405";408;12;2013;0;0;0;0;0;0;0;0
"3406";409;1;2014;0;0;0;0;0;0;0;0
"3407";410;2;2014;0;0;0;0;0;0;0;0
"3408";411;3;2014;0;0;0;0;0;0;0;0
"3409";412;4;2014;0;0;0;0;0;0;0;0
"3410";413;5;2014;0;0;0;0;0;0;0;0
"3411";414;6;2014;0;0;0;0;0;0;0;0
"3412";415;7;2014;0;0;0;0;0;0;0;0
"3413";416;8;2014;0;0;0;0;0;0;0;0
"3414";417;9;2014;0;0;0;0;0;0;0;0
"3415";418;10;2014;0;0;0;0;0;0;0;0
"3416";419;11;2014;0;0;0;0;0;0;0;0
"3417";420;12;2014;0;0;0;0;0;0;0;0
"3418";421;1;2015;0;0;0;0;0;0;0;0
"3419";422;2;2015;0;0;0;0;0;0;0;0
"3420";423;3;2015;0;0;0;0;0;0;0;0
"3421";424;4;2015;0;0;0;0;0;0;0;0
"3422";425;5;2015;0;0;0;0;0;0;0;0
"3423";426;6;2015;0;0;0;0;0;0;0;0
"3424";427;7;2015;0;0;0;0;0;0;0;0
"3425";428;8;2015;0;0;0;0;0;0;0;0
"3426";429;9;2015;0;0;0;0;0;0;0;0
"3427";430;10;2015;0;0;0;0;0;0;0;0
"3428";431;11;2015;0;0;0;0;0;0;0;0
"3429";432;12;2015;0;0;0;0;0;0;0;0
"3430";433;1;2016;0;0;0;0;0;0;0;0
"3431";434;2;2016;0;0;0;0;0;0;0;0
"3432";435;3;2016;0;0;0;0;0;0;0;0
"3433";436;4;2016;0;0;0;0;0;0;0;0
"3434";437;5;2016;0;0;0;0;0;0;0;0
"3435";438;6;2016;0;0;0;0;0;0;0;0
"3436";439;7;2016;0;0;0;0;0;0;0;0
"3437";440;8;2016;0;0;0;0;0;0;0;0
"3438";441;9;2016;0;0;0;0;0;0;0;0
"3439";442;10;2016;0;0;0;0;0;0;0;0
"3440";443;11;2016;0;0;0;0;0;0;0;0
"3441";444;12;2016;0;0;0;0;0;0;0;0
"3442";445;1;2017;0;0;0;0;0;0;0;0
"3443";446;2;2017;0;0;0;0;0;0;0;0
"3444";447;3;2017;0;0;0;0;0;0;0;0
"3445";448;4;2017;0;0;0;0;0;0;0;0
"3446";449;5;2017;0;0;0;0;0;0;0;0
"3447";450;6;2017;0;0;0;0;0;0;0;0
"3448";451;7;2017;0;0;0;0;0;0;0;0
"3449";452;8;2017;0;0;0;0;0;0;0;0
"3450";453;9;2017;0;0;0;0;0;0;0;0
"3451";454;10;2017;0;0;0;0;0;0;0;0
"3452";455;11;2017;0;0;0;0;0;0;0;0
"3453";456;12;2017;0;0;0;0;0;0;0;0
"3454";457;1;2018;0;0;0;0;0;0;0;0
"3455";458;2;2018;0;0;0;0;0;0;0;0
"3456";459;3;2018;0;0;0;0;0;0;0;0
"3457";460;4;2018;0;0;0;0;0;0;0;0
"3458";461;5;2018;0;0;0;0;0;0;0;0
"3459";462;6;2018;0;0;0;0;0;0;0;0
"3460";463;7;2018;0;0;0;0;0;0;0;0
"3461";464;8;2018;0;0;0;0;0;0;0;0
"3462";465;9;2018;0;0;0;0;0;0;0;0
"3463";466;10;2018;0;0;0;0;0;0;0;0
"3464";467;11;2018;0;0;0;0;0;0;0;0
"3465";468;12;2018;0;0;0;0;0;0;0;0
"3466";469;1;2019;0;0;0;0;0;0;0;0
"3467";470;2;2019;0;0;0;0;0;0;0;0
"3468";471;3;2019;0;0;0;0;0;0;0;0
"3469";472;4;2019;0;0;0;0;0;0;0;0
"3470";473;5;2019;0;0;0;0;0;0;0;0
"3471";474;6;2019;0;0;0;0;0;0;0;0
"3472";475;7;2019;0;0;0;0;0;0;0;0
"3473";476;8;2019;0;0;0;0;0;0;0;0
"3474";477;9;2019;0;0;0;0;0;0;0;0
"3475";478;10;2019;0;0;0;0;0;0;0;0
"3476";479;11;2019;0;0;0;0;0;0;0;0
"3477";480;12;2019;0;0;0;0;0;0;0;0
"3478";481;1;2020;0;0;0;0;0;0;0;0
"3479";482;2;2020;0;0;0;0;0;0;0;0
"3480";483;3;2020;0;0;0;0;0;0;0;0
"3481";484;4;2020;0;0;0;0;0;0;0;0
"3482";485;5;2020;3;1,38629436111989;1,38629436111989;1,38629436111989;1,38629436111989;1,38629436111989;1,38629436111989;1,38629436111989
"3483";486;6;2020;0;-1,38629436111989;0;0;0;0;0;0
"3484";487;7;2020;0;0;-1,38629436111989;0;0;0;0;0
"3485";488;8;2020;0;0;0;-1,38629436111989;0;0;0;0
"3486";489;9;2020;0;0;0;0;-1,38629436111989;0;0;0
"3487";490;10;2020;0;0;0;0;0;-1,38629436111989;0;0
"3488";491;11;2020;0;0;0;0;0;0;-1,38629436111989;0
"3489";492;12;2020;0;0;0;0;0;0;0;-1,38629436111989
"3490";493;1;2021;0;0;0;0;0;0;0;0
"3491";494;2;2021;0;0;0;0;0;0;0;0
"3492";495;3;2021;1;0,693147180559945;0,693147180559945;0,693147180559945;0,693147180559945;0,693147180559945;0,693147180559945;0,693147180559945
