"";"month_id";"month";"year";"fatalities";"log_change_s1";"log_change_s2";"log_change_s3";"log_change_s4";"log_change_s5";"log_change_s6";"log_change_s7"
"20092";362;2;2010;0;0;0;0;0;0;0;0
"20093";363;3;2010;0;0;0;0;0;0;0;0
"20094";364;4;2010;0;0;0;0;0;0;0;0
"20095";365;5;2010;0;0;0;0;0;0;0;0
"20096";366;6;2010;0;0;0;0;0;0;0;0
"20097";367;7;2010;0;0;0;0;0;0;0;0
"20098";368;8;2010;0;0;0;0;0;0;0;0
"20099";369;9;2010;0;0;0;0;0;0;0;0
"20100";370;10;2010;0;0;0;0;0;0;0;0
"20101";371;11;2010;0;0;0;0;0;0;0;0
"20102";372;12;2010;0;0;0;0;0;0;0;0
"20103";373;1;2011;0;0;0;0;0;0;0;0
"20104";374;2;2011;0;0;0;0;0;0;0;0
"20105";375;3;2011;0;0;0;0;0;0;0;0
"20106";376;4;2011;0;0;0;0;0;0;0;0
"20107";377;5;2011;0;0;0;0;0;0;0;0
"20108";378;6;2011;0;0;0;0;0;0;0;0
"20109";379;7;2011;0;0;0;0;0;0;0;0
"20110";380;8;2011;0;0;0;0;0;0;0;0
"20111";381;9;2011;0;0;0;0;0;0;0;0
"20112";382;10;2011;0;0;0;0;0;0;0;0
"20113";383;11;2011;0;0;0;0;0;0;0;0
"20114";384;12;2011;0;0;0;0;0;0;0;0
"20115";385;1;2012;0;0;0;0;0;0;0;0
"20116";386;2;2012;0;0;0;0;0;0;0;0
"20117";387;3;2012;0;0;0;0;0;0;0;0
"20118";388;4;2012;0;0;0;0;0;0;0;0
"20119";389;5;2012;0;0;0;0;0;0;0;0
"20120";390;6;2012;0;0;0;0;0;0;0;0
"20121";391;7;2012;0;0;0;0;0;0;0;0
"20122";392;8;2012;0;0;0;0;0;0;0;0
"20123";393;9;2012;0;0;0;0;0;0;0;0
"20124";394;10;2012;0;0;0;0;0;0;0;0
"20125";395;11;2012;0;0;0;0;0;0;0;0
"20126";396;12;2012;0;0;0;0;0;0;0;0
"20127";397;1;2013;0;0;0;0;0;0;0;0
"20128";398;2;2013;0;0;0;0;0;0;0;0
"20129";399;3;2013;0;0;0;0;0;0;0;0
"20130";400;4;2013;0;0;0;0;0;0;0;0
"20131";401;5;2013;0;0;0;0;0;0;0;0
"20132";402;6;2013;0;0;0;0;0;0;0;0
"20133";403;7;2013;0;0;0;0;0;0;0;0
"20134";404;8;2013;0;0;0;0;0;0;0;0
"20135";405;9;2013;0;0;0;0;0;0;0;0
"20136";406;10;2013;0;0;0;0;0;0;0;0
"20137";407;11;2013;0;0;0;0;0;0;0;0
"20138";408;12;2013;0;0;0;0;0;0;0;0
"20139";409;1;2014;0;0;0;0;0;0;0;0
"20140";410;2;2014;0;0;0;0;0;0;0;0
"20141";411;3;2014;0;0;0;0;0;0;0;0
"20142";412;4;2014;0;0;0;0;0;0;0;0
"20143";413;5;2014;0;0;0;0;0;0;0;0
"20144";414;6;2014;0;0;0;0;0;0;0;0
"20145";415;7;2014;0;0;0;0;0;0;0;0
"20146";416;8;2014;0;0;0;0;0;0;0;0
"20147";417;9;2014;0;0;0;0;0;0;0;0
"20148";418;10;2014;0;0;0;0;0;0;0;0
"20149";419;11;2014;0;0;0;0;0;0;0;0
"20150";420;12;2014;0;0;0;0;0;0;0;0
"20151";421;1;2015;0;0;0;0;0;0;0;0
"20152";422;2;2015;0;0;0;0;0;0;0;0
"20153";423;3;2015;0;0;0;0;0;0;0;0
"20154";424;4;2015;0;0;0;0;0;0;0;0
"20155";425;5;2015;0;0;0;0;0;0;0;0
"20156";426;6;2015;0;0;0;0;0;0;0;0
"20157";427;7;2015;0;0;0;0;0;0;0;0
"20158";428;8;2015;0;0;0;0;0;0;0;0
"20159";429;9;2015;0;0;0;0;0;0;0;0
"20160";430;10;2015;0;0;0;0;0;0;0;0
"20161";431;11;2015;0;0;0;0;0;0;0;0
"20162";432;12;2015;0;0;0;0;0;0;0;0
"20163";433;1;2016;0;0;0;0;0;0;0;0
"20164";434;2;2016;0;0;0;0;0;0;0;0
"20165";435;3;2016;0;0;0;0;0;0;0;0
"20166";436;4;2016;0;0;0;0;0;0;0;0
"20167";437;5;2016;0;0;0;0;0;0;0;0
"20168";438;6;2016;0;0;0;0;0;0;0;0
"20169";439;7;2016;0;0;0;0;0;0;0;0
"20170";440;8;2016;0;0;0;0;0;0;0;0
"20171";441;9;2016;0;0;0;0;0;0;0;0
"20172";442;10;2016;0;0;0;0;0;0;0;0
"20173";443;11;2016;0;0;0;0;0;0;0;0
"20174";444;12;2016;0;0;0;0;0;0;0;0
"20175";445;1;2017;0;0;0;0;0;0;0;0
"20176";446;2;2017;0;0;0;0;0;0;0;0
"20177";447;3;2017;0;0;0;0;0;0;0;0
"20178";448;4;2017;0;0;0;0;0;0;0;0
"20179";449;5;2017;0;0;0;0;0;0;0;0
"20180";450;6;2017;0;0;0;0;0;0;0;0
"20181";451;7;2017;0;0;0;0;0;0;0;0
"20182";452;8;2017;0;0;0;0;0;0;0;0
"20183";453;9;2017;0;0;0;0;0;0;0;0
"20184";454;10;2017;0;0;0;0;0;0;0;0
"20185";455;11;2017;0;0;0;0;0;0;0;0
"20186";456;12;2017;0;0;0;0;0;0;0;0
"20187";457;1;2018;0;0;0;0;0;0;0;0
"20188";458;2;2018;0;0;0;0;0;0;0;0
"20189";459;3;2018;0;0;0;0;0;0;0;0
"20190";460;4;2018;0;0;0;0;0;0;0;0
"20191";461;5;2018;0;0;0;0;0;0;0;0
"20192";462;6;2018;0;0;0;0;0;0;0;0
"20193";463;7;2018;0;0;0;0;0;0;0;0
"20194";464;8;2018;0;0;0;0;0;0;0;0
"20195";465;9;2018;0;0;0;0;0;0;0;0
"20196";466;10;2018;0;0;0;0;0;0;0;0
"20197";467;11;2018;0;0;0;0;0;0;0;0
"20198";468;12;2018;0;0;0;0;0;0;0;0
"20199";469;1;2019;0;0;0;0;0;0;0;0
"20200";470;2;2019;0;0;0;0;0;0;0;0
"20201";471;3;2019;0;0;0;0;0;0;0;0
"20202";472;4;2019;0;0;0;0;0;0;0;0
"20203";473;5;2019;0;0;0;0;0;0;0;0
"20204";474;6;2019;0;0;0;0;0;0;0;0
"20205";475;7;2019;0;0;0;0;0;0;0;0
"20206";476;8;2019;0;0;0;0;0;0;0;0
"20207";477;9;2019;0;0;0;0;0;0;0;0
"20208";478;10;2019;0;0;0;0;0;0;0;0
"20209";479;11;2019;0;0;0;0;0;0;0;0
"20210";480;12;2019;0;0;0;0;0;0;0;0
"20211";481;1;2020;0;0;0;0;0;0;0;0
"20212";482;2;2020;0;0;0;0;0;0;0;0
"20213";483;3;2020;0;0;0;0;0;0;0;0
"20214";484;4;2020;0;0;0;0;0;0;0;0
"20215";485;5;2020;0;0;0;0;0;0;0;0
"20216";486;6;2020;0;0;0;0;0;0;0;0
"20217";487;7;2020;0;0;0;0;0;0;0;0
"20218";488;8;2020;0;0;0;0;0;0;0;0
"20219";489;9;2020;0;0;0;0;0;0;0;0
"20220";490;10;2020;0;0;0;0;0;0;0;0
"20221";491;11;2020;0;0;0;0;0;0;0;0
"20222";492;12;2020;0;0;0;0;0;0;0;0
"20223";493;1;2021;0;0;0;0;0;0;0;0
"20224";494;2;2021;0;0;0;0;0;0;0;0
"20225";495;3;2021;0;0;0;0;0;0;0;0
