"";"month_id";"month";"year";"fatalities";"log_change_s1";"log_change_s2";"log_change_s3";"log_change_s4";"log_change_s5";"log_change_s6";"log_change_s7"
"7007";199;7;1996;0;0;0;0;0;0;0;0
"7008";200;8;1996;0;0;0;0;0;0;0;0
"7009";201;9;1996;0;0;0;0;0;0;0;0
"7010";202;10;1996;0;0;0;0;0;0;0;0
"7011";203;11;1996;0;0;0;0;0;0;0;0
"7012";204;12;1996;0;0;0;0;0;0;0;0
"7013";205;1;1997;0;0;0;0;0;0;0;0
"7014";206;2;1997;0;0;0;0;0;0;0;0
"7015";207;3;1997;0;0;0;0;0;0;0;0
"7016";208;4;1997;0;0;0;0;0;0;0;0
"7017";209;5;1997;0;0;0;0;0;0;0;0
"7018";210;6;1997;0;0;0;0;0;0;0;0
"7019";211;7;1997;0;0;0;0;0;0;0;0
"7020";212;8;1997;0;0;0;0;0;0;0;0
"7021";213;9;1997;0;0;0;0;0;0;0;0
"7022";214;10;1997;0;0;0;0;0;0;0;0
"7023";215;11;1997;0;0;0;0;0;0;0;0
"7024";216;12;1997;0;0;0;0;0;0;0;0
"7025";217;1;1998;0;0;0;0;0;0;0;0
"7026";218;2;1998;0;0;0;0;0;0;0;0
"7027";219;3;1998;0;0;0;0;0;0;0;0
"7028";220;4;1998;0;0;0;0;0;0;0;0
"7029";221;5;1998;0;0;0;0;0;0;0;0
"7030";222;6;1998;0;0;0;0;0;0;0;0
"7031";223;7;1998;0;0;0;0;0;0;0;0
"7032";224;8;1998;0;0;0;0;0;0;0;0
"7033";225;9;1998;0;0;0;0;0;0;0;0
"7034";226;10;1998;0;0;0;0;0;0;0;0
"7035";227;11;1998;0;0;0;0;0;0;0;0
"7036";228;12;1998;0;0;0;0;0;0;0;0
"7037";229;1;1999;0;0;0;0;0;0;0;0
"7038";230;2;1999;0;0;0;0;0;0;0;0
"7039";231;3;1999;0;0;0;0;0;0;0;0
"7040";232;4;1999;0;0;0;0;0;0;0;0
"7041";233;5;1999;0;0;0;0;0;0;0;0
"7042";234;6;1999;0;0;0;0;0;0;0;0
"7043";235;7;1999;0;0;0;0;0;0;0;0
"7044";236;8;1999;0;0;0;0;0;0;0;0
"7045";237;9;1999;0;0;0;0;0;0;0;0
"7046";238;10;1999;0;0;0;0;0;0;0;0
"7047";239;11;1999;0;0;0;0;0;0;0;0
"7048";240;12;1999;0;0;0;0;0;0;0;0
"7049";241;1;2000;0;0;0;0;0;0;0;0
"7050";242;2;2000;0;0;0;0;0;0;0;0
"7051";243;3;2000;0;0;0;0;0;0;0;0
"7052";244;4;2000;0;0;0;0;0;0;0;0
"7053";245;5;2000;0;0;0;0;0;0;0;0
"7054";246;6;2000;0;0;0;0;0;0;0;0
"7055";247;7;2000;0;0;0;0;0;0;0;0
"7056";248;8;2000;0;0;0;0;0;0;0;0
"7057";249;9;2000;0;0;0;0;0;0;0;0
"7058";250;10;2000;0;0;0;0;0;0;0;0
"7059";251;11;2000;0;0;0;0;0;0;0;0
"7060";252;12;2000;0;0;0;0;0;0;0;0
"7061";253;1;2001;0;0;0;0;0;0;0;0
"7062";254;2;2001;0;0;0;0;0;0;0;0
"7063";255;3;2001;0;0;0;0;0;0;0;0
"7064";256;4;2001;0;0;0;0;0;0;0;0
"7065";257;5;2001;0;0;0;0;0;0;0;0
"7066";258;6;2001;0;0;0;0;0;0;0;0
"7067";259;7;2001;0;0;0;0;0;0;0;0
"7068";260;8;2001;0;0;0;0;0;0;0;0
"7069";261;9;2001;0;0;0;0;0;0;0;0
"7070";262;10;2001;0;0;0;0;0;0;0;0
"7071";263;11;2001;0;0;0;0;0;0;0;0
"7072";264;12;2001;0;0;0;0;0;0;0;0
"7073";265;1;2002;0;0;0;0;0;0;0;0
"7074";266;2;2002;0;0;0;0;0;0;0;0
"7075";267;3;2002;0;0;0;0;0;0;0;0
"7076";268;4;2002;0;0;0;0;0;0;0;0
"7077";269;5;2002;0;0;0;0;0;0;0;0
"7078";270;6;2002;0;0;0;0;0;0;0;0
"7079";271;7;2002;0;0;0;0;0;0;0;0
"7080";272;8;2002;0;0;0;0;0;0;0;0
"7081";273;9;2002;0;0;0;0;0;0;0;0
"7082";274;10;2002;0;0;0;0;0;0;0;0
"7083";275;11;2002;0;0;0;0;0;0;0;0
"7084";276;12;2002;0;0;0;0;0;0;0;0
"7085";277;1;2003;0;0;0;0;0;0;0;0
"7086";278;2;2003;0;0;0;0;0;0;0;0
"7087";279;3;2003;0;0;0;0;0;0;0;0
"7088";280;4;2003;0;0;0;0;0;0;0;0
"7089";281;5;2003;0;0;0;0;0;0;0;0
"7090";282;6;2003;0;0;0;0;0;0;0;0
"7091";283;7;2003;0;0;0;0;0;0;0;0
"7092";284;8;2003;0;0;0;0;0;0;0;0
"7093";285;9;2003;0;0;0;0;0;0;0;0
"7094";286;10;2003;0;0;0;0;0;0;0;0
"7095";287;11;2003;0;0;0;0;0;0;0;0
"7096";288;12;2003;0;0;0;0;0;0;0;0
"7097";289;1;2004;0;0;0;0;0;0;0;0
"7098";290;2;2004;0;0;0;0;0;0;0;0
"7099";291;3;2004;0;0;0;0;0;0;0;0
"7100";292;4;2004;0;0;0;0;0;0;0;0
"7101";293;5;2004;0;0;0;0;0;0;0;0
"7102";294;6;2004;0;0;0;0;0;0;0;0
"7103";295;7;2004;0;0;0;0;0;0;0;0
"7104";296;8;2004;0;0;0;0;0;0;0;0
"7105";297;9;2004;0;0;0;0;0;0;0;0
"7106";298;10;2004;0;0;0;0;0;0;0;0
"7107";299;11;2004;0;0;0;0;0;0;0;0
"7108";300;12;2004;0;0;0;0;0;0;0;0
"7109";301;1;2005;0;0;0;0;0;0;0;0
"7110";302;2;2005;0;0;0;0;0;0;0;0
"7111";303;3;2005;0;0;0;0;0;0;0;0
"7112";304;4;2005;0;0;0;0;0;0;0;0
"7113";305;5;2005;0;0;0;0;0;0;0;0
"7114";306;6;2005;0;0;0;0;0;0;0;0
"7115";307;7;2005;0;0;0;0;0;0;0;0
"7116";308;8;2005;0;0;0;0;0;0;0;0
"7117";309;9;2005;0;0;0;0;0;0;0;0
"7118";310;10;2005;0;0;0;0;0;0;0;0
"7119";311;11;2005;0;0;0;0;0;0;0;0
"7120";312;12;2005;0;0;0;0;0;0;0;0
"7121";313;1;2006;0;0;0;0;0;0;0;0
"7122";314;2;2006;0;0;0;0;0;0;0;0
"7123";315;3;2006;0;0;0;0;0;0;0;0
"7124";316;4;2006;0;0;0;0;0;0;0;0
"7125";317;5;2006;0;0;0;0;0;0;0;0
"7126";318;6;2006;0;0;0;0;0;0;0;0
"7127";319;7;2006;0;0;0;0;0;0;0;0
"7128";320;8;2006;0;0;0;0;0;0;0;0
"7129";321;9;2006;0;0;0;0;0;0;0;0
"7130";322;10;2006;0;0;0;0;0;0;0;0
"7131";323;11;2006;0;0;0;0;0;0;0;0
"7132";324;12;2006;0;0;0;0;0;0;0;0
"7133";325;1;2007;0;0;0;0;0;0;0;0
"7134";326;2;2007;0;0;0;0;0;0;0;0
"7135";327;3;2007;0;0;0;0;0;0;0;0
"7136";328;4;2007;0;0;0;0;0;0;0;0
"7137";329;5;2007;0;0;0;0;0;0;0;0
"7138";330;6;2007;0;0;0;0;0;0;0;0
"7139";331;7;2007;0;0;0;0;0;0;0;0
"7140";332;8;2007;0;0;0;0;0;0;0;0
"7141";333;9;2007;0;0;0;0;0;0;0;0
"7142";334;10;2007;0;0;0;0;0;0;0;0
"7143";335;11;2007;0;0;0;0;0;0;0;0
"7144";336;12;2007;0;0;0;0;0;0;0;0
"7145";337;1;2008;0;0;0;0;0;0;0;0
"7146";338;2;2008;0;0;0;0;0;0;0;0
"7147";339;3;2008;0;0;0;0;0;0;0;0
"7148";340;4;2008;0;0;0;0;0;0;0;0
"7149";341;5;2008;0;0;0;0;0;0;0;0
"7150";342;6;2008;0;0;0;0;0;0;0;0
"7151";343;7;2008;0;0;0;0;0;0;0;0
"7152";344;8;2008;0;0;0;0;0;0;0;0
"7153";345;9;2008;0;0;0;0;0;0;0;0
"7154";346;10;2008;0;0;0;0;0;0;0;0
"7155";347;11;2008;0;0;0;0;0;0;0;0
"7156";348;12;2008;0;0;0;0;0;0;0;0
"7157";349;1;2009;0;0;0;0;0;0;0;0
"7158";350;2;2009;0;0;0;0;0;0;0;0
"7159";351;3;2009;0;0;0;0;0;0;0;0
"7160";352;4;2009;0;0;0;0;0;0;0;0
"7161";353;5;2009;0;0;0;0;0;0;0;0
"7162";354;6;2009;0;0;0;0;0;0;0;0
"7163";355;7;2009;0;0;0;0;0;0;0;0
"7164";356;8;2009;0;0;0;0;0;0;0;0
"7165";357;9;2009;0;0;0;0;0;0;0;0
"7166";358;10;2009;0;0;0;0;0;0;0;0
"7167";359;11;2009;0;0;0;0;0;0;0;0
"7168";360;12;2009;0;0;0;0;0;0;0;0
"7169";361;1;2010;0;0;0;0;0;0;0;0
"7170";362;2;2010;0;0;0;0;0;0;0;0
"7171";363;3;2010;0;0;0;0;0;0;0;0
"7172";364;4;2010;0;0;0;0;0;0;0;0
"7173";365;5;2010;0;0;0;0;0;0;0;0
"7174";366;6;2010;0;0;0;0;0;0;0;0
"7175";367;7;2010;0;0;0;0;0;0;0;0
"7176";368;8;2010;0;0;0;0;0;0;0;0
"7177";369;9;2010;0;0;0;0;0;0;0;0
"7178";370;10;2010;0;0;0;0;0;0;0;0
"7179";371;11;2010;0;0;0;0;0;0;0;0
"7180";372;12;2010;0;0;0;0;0;0;0;0
"7181";373;1;2011;0;0;0;0;0;0;0;0
"7182";374;2;2011;0;0;0;0;0;0;0;0
"7183";375;3;2011;0;0;0;0;0;0;0;0
"7184";376;4;2011;0;0;0;0;0;0;0;0
"7185";377;5;2011;0;0;0;0;0;0;0;0
"7186";378;6;2011;0;0;0;0;0;0;0;0
"7187";379;7;2011;0;0;0;0;0;0;0;0
"7188";380;8;2011;0;0;0;0;0;0;0;0
"7189";381;9;2011;0;0;0;0;0;0;0;0
"7190";382;10;2011;0;0;0;0;0;0;0;0
"7191";383;11;2011;0;0;0;0;0;0;0;0
"7192";384;12;2011;0;0;0;0;0;0;0;0
"7193";385;1;2012;0;0;0;0;0;0;0;0
"7194";386;2;2012;0;0;0;0;0;0;0;0
"7195";387;3;2012;0;0;0;0;0;0;0;0
"7196";388;4;2012;0;0;0;0;0;0;0;0
"7197";389;5;2012;0;0;0;0;0;0;0;0
"7198";390;6;2012;0;0;0;0;0;0;0;0
"7199";391;7;2012;0;0;0;0;0;0;0;0
"7200";392;8;2012;0;0;0;0;0;0;0;0
"7201";393;9;2012;0;0;0;0;0;0;0;0
"7202";394;10;2012;0;0;0;0;0;0;0;0
"7203";395;11;2012;0;0;0;0;0;0;0;0
"7204";396;12;2012;0;0;0;0;0;0;0;0
"7205";397;1;2013;0;0;0;0;0;0;0;0
"7206";398;2;2013;0;0;0;0;0;0;0;0
"7207";399;3;2013;0;0;0;0;0;0;0;0
"7208";400;4;2013;0;0;0;0;0;0;0;0
"7209";401;5;2013;0;0;0;0;0;0;0;0
"7210";402;6;2013;0;0;0;0;0;0;0;0
"7211";403;7;2013;0;0;0;0;0;0;0;0
"7212";404;8;2013;0;0;0;0;0;0;0;0
"7213";405;9;2013;0;0;0;0;0;0;0;0
"7214";406;10;2013;0;0;0;0;0;0;0;0
"7215";407;11;2013;0;0;0;0;0;0;0;0
"7216";408;12;2013;0;0;0;0;0;0;0;0
"7217";409;1;2014;0;0;0;0;0;0;0;0
"7218";410;2;2014;0;0;0;0;0;0;0;0
"7219";411;3;2014;0;0;0;0;0;0;0;0
"7220";412;4;2014;0;0;0;0;0;0;0;0
"7221";413;5;2014;0;0;0;0;0;0;0;0
"7222";414;6;2014;0;0;0;0;0;0;0;0
"7223";415;7;2014;0;0;0;0;0;0;0;0
"7224";416;8;2014;0;0;0;0;0;0;0;0
"7225";417;9;2014;0;0;0;0;0;0;0;0
"7226";418;10;2014;0;0;0;0;0;0;0;0
"7227";419;11;2014;0;0;0;0;0;0;0;0
"7228";420;12;2014;0;0;0;0;0;0;0;0
"7229";421;1;2015;0;0;0;0;0;0;0;0
"7230";422;2;2015;0;0;0;0;0;0;0;0
"7231";423;3;2015;0;0;0;0;0;0;0;0
"7232";424;4;2015;0;0;0;0;0;0;0;0
"7233";425;5;2015;0;0;0;0;0;0;0;0
"7234";426;6;2015;0;0;0;0;0;0;0;0
"7235";427;7;2015;0;0;0;0;0;0;0;0
"7236";428;8;2015;0;0;0;0;0;0;0;0
"7237";429;9;2015;0;0;0;0;0;0;0;0
"7238";430;10;2015;0;0;0;0;0;0;0;0
"7239";431;11;2015;0;0;0;0;0;0;0;0
"7240";432;12;2015;0;0;0;0;0;0;0;0
"7241";433;1;2016;0;0;0;0;0;0;0;0
"7242";434;2;2016;0;0;0;0;0;0;0;0
"7243";435;3;2016;0;0;0;0;0;0;0;0
"7244";436;4;2016;0;0;0;0;0;0;0;0
"7245";437;5;2016;0;0;0;0;0;0;0;0
"7246";438;6;2016;0;0;0;0;0;0;0;0
"7247";439;7;2016;0;0;0;0;0;0;0;0
"7248";440;8;2016;0;0;0;0;0;0;0;0
"7249";441;9;2016;0;0;0;0;0;0;0;0
"7250";442;10;2016;0;0;0;0;0;0;0;0
"7251";443;11;2016;0;0;0;0;0;0;0;0
"7252";444;12;2016;0;0;0;0;0;0;0;0
"7253";445;1;2017;0;0;0;0;0;0;0;0
"7254";446;2;2017;0;0;0;0;0;0;0;0
"7255";447;3;2017;0;0;0;0;0;0;0;0
"7256";448;4;2017;0;0;0;0;0;0;0;0
"7257";449;5;2017;0;0;0;0;0;0;0;0
"7258";450;6;2017;0;0;0;0;0;0;0;0
"7259";451;7;2017;0;0;0;0;0;0;0;0
"7260";452;8;2017;0;0;0;0;0;0;0;0
"7261";453;9;2017;0;0;0;0;0;0;0;0
"7262";454;10;2017;0;0;0;0;0;0;0;0
"7263";455;11;2017;0;0;0;0;0;0;0;0
"7264";456;12;2017;0;0;0;0;0;0;0;0
"7265";457;1;2018;0;0;0;0;0;0;0;0
"7266";458;2;2018;0;0;0;0;0;0;0;0
"7267";459;3;2018;0;0;0;0;0;0;0;0
"7268";460;4;2018;0;0;0;0;0;0;0;0
"7269";461;5;2018;0;0;0;0;0;0;0;0
"7270";462;6;2018;0;0;0;0;0;0;0;0
"7271";463;7;2018;0;0;0;0;0;0;0;0
"7272";464;8;2018;0;0;0;0;0;0;0;0
"7273";465;9;2018;0;0;0;0;0;0;0;0
"7274";466;10;2018;0;0;0;0;0;0;0;0
"7275";467;11;2018;0;0;0;0;0;0;0;0
"7276";468;12;2018;0;0;0;0;0;0;0;0
"7277";469;1;2019;0;0;0;0;0;0;0;0
"7278";470;2;2019;0;0;0;0;0;0;0;0
"7279";471;3;2019;0;0;0;0;0;0;0;0
"7280";472;4;2019;0;0;0;0;0;0;0;0
"7281";473;5;2019;0;0;0;0;0;0;0;0
"7282";474;6;2019;0;0;0;0;0;0;0;0
"7283";475;7;2019;0;0;0;0;0;0;0;0
"7284";476;8;2019;0;0;0;0;0;0;0;0
"7285";477;9;2019;0;0;0;0;0;0;0;0
"7286";478;10;2019;0;0;0;0;0;0;0;0
"7287";479;11;2019;0;0;0;0;0;0;0;0
"7288";480;12;2019;0;0;0;0;0;0;0;0
"7289";481;1;2020;0;0;0;0;0;0;0;0
"7290";482;2;2020;0;0;0;0;0;0;0;0
"7291";483;3;2020;0;0;0;0;0;0;0;0
"7292";484;4;2020;0;0;0;0;0;0;0;0
"7293";485;5;2020;0;0;0;0;0;0;0;0
"7294";486;6;2020;0;0;0;0;0;0;0;0
"7295";487;7;2020;0;0;0;0;0;0;0;0
"7296";488;8;2020;0;0;0;0;0;0;0;0
"7297";489;9;2020;0;0;0;0;0;0;0;0
"7298";490;10;2020;0;0;0;0;0;0;0;0
"7299";491;11;2020;0;0;0;0;0;0;0;0
"7300";492;12;2020;0;0;0;0;0;0;0;0
